fia_code;common_name;plants_code;trait;value
748;Fremont cottonwood;POFR2;Hedge Tolerance;None
748;Fremont cottonwood;POFR2;Moisture Use;High
748;Fremont cottonwood;POFR2;pH, Maximum;8.0
748;Fremont cottonwood;POFR2;pH, Minimum;6.0
748;Fremont cottonwood;POFR2;Planting Density per Acre, Maximum;800
748;Fremont cottonwood;POFR2;Planting Density per Acre, Minimum;300
748;Fremont cottonwood;POFR2;Precipitation, Maximum;26
748;Fremont cottonwood;POFR2;Precipitation, Minimum;20
748;Fremont cottonwood;POFR2;Root Depth, Minimum (inches);32
748;Fremont cottonwood;POFR2;Salinity Tolerance;Low
748;Fremont cottonwood;POFR2;Shade Tolerance;Intolerant
748;Fremont cottonwood;POFR2;Temperature, Minimum (°F);-13
748;Fremont cottonwood;POFR2;Bloom Period;Early Spring
748;Fremont cottonwood;POFR2;Commercial Availability;Routinely Available
748;Fremont cottonwood;POFR2;Fruit/Seed Abundance;High
748;Fremont cottonwood;POFR2;Fruit/Seed Period Begin;Spring
748;Fremont cottonwood;POFR2;Fruit/Seed Period End;Spring
748;Fremont cottonwood;POFR2;Fruit/Seed Persistence;No
748;Fremont cottonwood;POFR2;Propagated by Bare Root;Yes
748;Fremont cottonwood;POFR2;Propagated by Bulb;No
748;Fremont cottonwood;POFR2;Propagated by Container;Yes
748;Fremont cottonwood;POFR2;Propagated by Corm;No
748;Fremont cottonwood;POFR2;Propagated by Cuttings;Yes
748;Fremont cottonwood;POFR2;Propagated by Seed;Yes
748;Fremont cottonwood;POFR2;Propagated by Sod;No
748;Fremont cottonwood;POFR2;Propagated by Sprigs;No
748;Fremont cottonwood;POFR2;Propagated by Tubers;No
748;Fremont cottonwood;POFR2;Seed Spread Rate;Moderate
748;Fremont cottonwood;POFR2;Seedling Vigor;Medium
748;Fremont cottonwood;POFR2;Small Grain;No
748;Fremont cottonwood;POFR2;Vegetative Spread Rate;None
748;Fremont cottonwood;POFR2;Berry/Nut/Seed Product;No
748;Fremont cottonwood;POFR2;Christmas Tree Product;No
748;Fremont cottonwood;POFR2;Fodder Product;No
748;Fremont cottonwood;POFR2;Fuelwood Product;Low
748;Fremont cottonwood;POFR2;Lumber Product;No
748;Fremont cottonwood;POFR2;Naval Store Product;No
748;Fremont cottonwood;POFR2;Nursery Stock Product;No
748;Fremont cottonwood;POFR2;Palatable Browse Animal;Low
748;Fremont cottonwood;POFR2;Palatable Graze Animal;Low
748;Fremont cottonwood;POFR2;Palatable Human;No
748;Fremont cottonwood;POFR2;Post Product;No
748;Fremont cottonwood;POFR2;Pulpwood Product;No
748;Fremont cottonwood;POFR2;Veneer Product;No
743;bigtooth aspen;POGR4;Active Growth Period;Spring and Summer
743;bigtooth aspen;POGR4;Bloat;None
743;bigtooth aspen;POGR4;C:N Ratio;Medium
743;bigtooth aspen;POGR4;Coppice Potential;Yes
743;bigtooth aspen;POGR4;Fall Conspicuous;No
743;bigtooth aspen;POGR4;Fire Resistant;No
743;bigtooth aspen;POGR4;Flower Color;Yellow
743;bigtooth aspen;POGR4;Flower Conspicuous;No
743;bigtooth aspen;POGR4;Foliage Color;Green
743;bigtooth aspen;POGR4;Foliage Porosity Summer;Moderate
743;bigtooth aspen;POGR4;Foliage Porosity Winter;Porous
743;bigtooth aspen;POGR4;Foliage Texture;Medium
743;bigtooth aspen;POGR4;Fruit/Seed Color;Brown
743;bigtooth aspen;POGR4;Fruit/Seed Conspicuous;No
743;bigtooth aspen;POGR4;Growth Form;Single Stem
743;bigtooth aspen;POGR4;Growth Rate;Rapid
743;bigtooth aspen;POGR4;Height at 20 Years, Maximum (feet);40
743;bigtooth aspen;POGR4;Height, Mature (feet);65.0
743;bigtooth aspen;POGR4;Known Allelopath;No
743;bigtooth aspen;POGR4;Leaf Retention;No
743;bigtooth aspen;POGR4;Lifespan;Short
743;bigtooth aspen;POGR4;Low Growing Grass;No
743;bigtooth aspen;POGR4;Nitrogen Fixation;None
743;bigtooth aspen;POGR4;Resprout Ability;Yes
743;bigtooth aspen;POGR4;Shape and Orientation;Erect
743;bigtooth aspen;POGR4;Toxicity;None
743;bigtooth aspen;POGR4;Adapted to Coarse Textured Soils;Yes
743;bigtooth aspen;POGR4;Adapted to Fine Textured Soils;No
743;bigtooth aspen;POGR4;Adapted to Medium Textured Soils;Yes
743;bigtooth aspen;POGR4;Anaerobic Tolerance;Low
743;bigtooth aspen;POGR4;CaCO3 Tolerance;Medium
743;bigtooth aspen;POGR4;Cold Stratification Required;No
743;bigtooth aspen;POGR4;Drought Tolerance;Low
743;bigtooth aspen;POGR4;Fertility Requirement;Medium
743;bigtooth aspen;POGR4;Fire Tolerance;High
743;bigtooth aspen;POGR4;Frost Free Days, Minimum;90
743;bigtooth aspen;POGR4;Hedge Tolerance;None
743;bigtooth aspen;POGR4;Moisture Use;High
743;bigtooth aspen;POGR4;pH, Maximum;7.2
743;bigtooth aspen;POGR4;pH, Minimum;4.8
743;bigtooth aspen;POGR4;Planting Density per Acre, Maximum;800
743;bigtooth aspen;POGR4;Planting Density per Acre, Minimum;300
743;bigtooth aspen;POGR4;Precipitation, Maximum;70
743;bigtooth aspen;POGR4;Precipitation, Minimum;20
743;bigtooth aspen;POGR4;Root Depth, Minimum (inches);20
743;bigtooth aspen;POGR4;Salinity Tolerance;Medium
743;bigtooth aspen;POGR4;Shade Tolerance;Intolerant
743;bigtooth aspen;POGR4;Temperature, Minimum (°F);-43
743;bigtooth aspen;POGR4;Bloom Period;Mid Spring
743;bigtooth aspen;POGR4;Commercial Availability;Routinely Available
743;bigtooth aspen;POGR4;Fruit/Seed Abundance;High
743;bigtooth aspen;POGR4;Fruit/Seed Period Begin;Spring
743;bigtooth aspen;POGR4;Fruit/Seed Period End;Spring
743;bigtooth aspen;POGR4;Fruit/Seed Persistence;No
743;bigtooth aspen;POGR4;Propagated by Bare Root;Yes
743;bigtooth aspen;POGR4;Propagated by Bulb;No
743;bigtooth aspen;POGR4;Propagated by Container;Yes
743;bigtooth aspen;POGR4;Propagated by Corm;No
743;bigtooth aspen;POGR4;Propagated by Cuttings;No
743;bigtooth aspen;POGR4;Propagated by Seed;Yes
743;bigtooth aspen;POGR4;Propagated by Sod;No
743;bigtooth aspen;POGR4;Propagated by Sprigs;No
743;bigtooth aspen;POGR4;Propagated by Tubers;No
743;bigtooth aspen;POGR4;Seed per Pound;3000000
743;bigtooth aspen;POGR4;Seed Spread Rate;Moderate
743;bigtooth aspen;POGR4;Seedling Vigor;Medium
743;bigtooth aspen;POGR4;Small Grain;No
743;bigtooth aspen;POGR4;Vegetative Spread Rate;Slow
743;bigtooth aspen;POGR4;Berry/Nut/Seed Product;No
743;bigtooth aspen;POGR4;Christmas Tree Product;No
743;bigtooth aspen;POGR4;Fodder Product;No
743;bigtooth aspen;POGR4;Fuelwood Product;Low
743;bigtooth aspen;POGR4;Lumber Product;Yes
743;bigtooth aspen;POGR4;Naval Store Product;No
743;bigtooth aspen;POGR4;Nursery Stock Product;No
743;bigtooth aspen;POGR4;Palatable Browse Animal;Medium
743;bigtooth aspen;POGR4;Palatable Graze Animal;Low
743;bigtooth aspen;POGR4;Palatable Human;No
743;bigtooth aspen;POGR4;Post Product;No
743;bigtooth aspen;POGR4;Pulpwood Product;Yes
743;bigtooth aspen;POGR4;Veneer Product;Yes
744;swamp cottonwood;POHE4;Active Growth Period;Spring and Summer
744;swamp cottonwood;POHE4;Bloat;None
744;swamp cottonwood;POHE4;C:N Ratio;High
744;swamp cottonwood;POHE4;Coppice Potential;No
744;swamp cottonwood;POHE4;Fall Conspicuous;No
744;swamp cottonwood;POHE4;Fire Resistant;No
744;swamp cottonwood;POHE4;Flower Color;White
744;swamp cottonwood;POHE4;Flower Conspicuous;No
744;swamp cottonwood;POHE4;Foliage Color;Green
744;swamp cottonwood;POHE4;Foliage Porosity Summer;Moderate
744;swamp cottonwood;POHE4;Foliage Porosity Winter;Porous
744;swamp cottonwood;POHE4;Foliage Texture;Coarse
744;swamp cottonwood;POHE4;Fruit/Seed Color;White
744;swamp cottonwood;POHE4;Fruit/Seed Conspicuous;No
744;swamp cottonwood;POHE4;Growth Form;Single Stem
744;swamp cottonwood;POHE4;Growth Rate;Moderate
744;swamp cottonwood;POHE4;Height at 20 Years, Maximum (feet);50
744;swamp cottonwood;POHE4;Height, Mature (feet);100.0
744;swamp cottonwood;POHE4;Known Allelopath;No
744;swamp cottonwood;POHE4;Leaf Retention;No
744;swamp cottonwood;POHE4;Lifespan;Short
744;swamp cottonwood;POHE4;Low Growing Grass;No
744;swamp cottonwood;POHE4;Nitrogen Fixation;None
744;swamp cottonwood;POHE4;Resprout Ability;Yes
744;swamp cottonwood;POHE4;Shape and Orientation;Erect
744;swamp cottonwood;POHE4;Toxicity;None
744;swamp cottonwood;POHE4;Adapted to Coarse Textured Soils;No
744;swamp cottonwood;POHE4;Adapted to Fine Textured Soils;Yes
744;swamp cottonwood;POHE4;Adapted to Medium Textured Soils;Yes
744;swamp cottonwood;POHE4;Anaerobic Tolerance;High
744;swamp cottonwood;POHE4;CaCO3 Tolerance;Low
744;swamp cottonwood;POHE4;Cold Stratification Required;No
744;swamp cottonwood;POHE4;Drought Tolerance;Low
744;swamp cottonwood;POHE4;Fertility Requirement;Medium
744;swamp cottonwood;POHE4;Fire Tolerance;Medium
744;swamp cottonwood;POHE4;Frost Free Days, Minimum;180
744;swamp cottonwood;POHE4;Hedge Tolerance;None
744;swamp cottonwood;POHE4;Moisture Use;High
744;swamp cottonwood;POHE4;pH, Maximum;5.9
744;swamp cottonwood;POHE4;pH, Minimum;4.6
744;swamp cottonwood;POHE4;Planting Density per Acre, Maximum;1200
744;swamp cottonwood;POHE4;Planting Density per Acre, Minimum;300
744;swamp cottonwood;POHE4;Precipitation, Maximum;60
744;swamp cottonwood;POHE4;Precipitation, Minimum;35
744;swamp cottonwood;POHE4;Root Depth, Minimum (inches);24
744;swamp cottonwood;POHE4;Salinity Tolerance;None
744;swamp cottonwood;POHE4;Shade Tolerance;Intolerant
744;swamp cottonwood;POHE4;Temperature, Minimum (°F);-23
744;swamp cottonwood;POHE4;Bloom Period;Mid Spring
744;swamp cottonwood;POHE4;Commercial Availability;No Known Source
744;swamp cottonwood;POHE4;Fruit/Seed Abundance;High
744;swamp cottonwood;POHE4;Fruit/Seed Period Begin;Spring
744;swamp cottonwood;POHE4;Fruit/Seed Period End;Summer
744;swamp cottonwood;POHE4;Fruit/Seed Persistence;No
744;swamp cottonwood;POHE4;Propagated by Bare Root;Yes
744;swamp cottonwood;POHE4;Propagated by Bulb;No
744;swamp cottonwood;POHE4;Propagated by Container;Yes
744;swamp cottonwood;POHE4;Propagated by Corm;No
744;swamp cottonwood;POHE4;Propagated by Cuttings;No
744;swamp cottonwood;POHE4;Propagated by Seed;Yes
744;swamp cottonwood;POHE4;Propagated by Sod;No
744;swamp cottonwood;POHE4;Propagated by Sprigs;No
744;swamp cottonwood;POHE4;Propagated by Tubers;No
744;swamp cottonwood;POHE4;Seed per Pound;152000
744;swamp cottonwood;POHE4;Seed Spread Rate;Slow
744;swamp cottonwood;POHE4;Seedling Vigor;High
744;swamp cottonwood;POHE4;Small Grain;No
744;swamp cottonwood;POHE4;Vegetative Spread Rate;None
744;swamp cottonwood;POHE4;Berry/Nut/Seed Product;No
744;swamp cottonwood;POHE4;Christmas Tree Product;No
744;swamp cottonwood;POHE4;Fodder Product;No
744;swamp cottonwood;POHE4;Fuelwood Product;Low
744;swamp cottonwood;POHE4;Lumber Product;No
744;swamp cottonwood;POHE4;Naval Store Product;No
744;swamp cottonwood;POHE4;Nursery Stock Product;No
744;swamp cottonwood;POHE4;Palatable Human;No
744;swamp cottonwood;POHE4;Post Product;No
744;swamp cottonwood;POHE4;Pulpwood Product;Yes
744;swamp cottonwood;POHE4;Veneer Product;Yes
753;Lombardy poplar;PONI;Active Growth Period;Spring and Summer
753;Lombardy poplar;PONI;Active Growth Period;Spring and Summer
753;Lombardy poplar;PONI;Bloat;None
753;Lombardy poplar;PONI;Bloat;None
753;Lombardy poplar;PONI;C:N Ratio;High
753;Lombardy poplar;PONI;C:N Ratio;High
753;Lombardy poplar;PONI;Coppice Potential;Yes
753;Lombardy poplar;PONI;Coppice Potential;Yes
753;Lombardy poplar;PONI;Fall Conspicuous;No
753;Lombardy poplar;PONI;Fall Conspicuous;No
753;Lombardy poplar;PONI;Fire Resistant;No
753;Lombardy poplar;PONI;Fire Resistant;No
753;Lombardy poplar;PONI;Flower Color;White
753;Lombardy poplar;PONI;Flower Color;White
753;Lombardy poplar;PONI;Flower Conspicuous;No
753;Lombardy poplar;PONI;Flower Conspicuous;No
753;Lombardy poplar;PONI;Foliage Color;Green
753;Lombardy poplar;PONI;Foliage Color;Green
753;Lombardy poplar;PONI;Foliage Porosity Summer;Dense
753;Lombardy poplar;PONI;Foliage Porosity Summer;Dense
753;Lombardy poplar;PONI;Foliage Porosity Winter;Porous
753;Lombardy poplar;PONI;Foliage Porosity Winter;Porous
753;Lombardy poplar;PONI;Foliage Texture;Coarse
753;Lombardy poplar;PONI;Foliage Texture;Medium
753;Lombardy poplar;PONI;Fruit/Seed Color;White
753;Lombardy poplar;PONI;Fruit/Seed Color;White
753;Lombardy poplar;PONI;Fruit/Seed Conspicuous;No
753;Lombardy poplar;PONI;Fruit/Seed Conspicuous;No
753;Lombardy poplar;PONI;Growth Form;Multiple Stem
753;Lombardy poplar;PONI;Growth Form;Single Stem
753;Lombardy poplar;PONI;Growth Rate;Rapid
753;Lombardy poplar;PONI;Growth Rate;Rapid
753;Lombardy poplar;PONI;Height at 20 Years, Maximum (feet);80
753;Lombardy poplar;PONI;Height at 20 Years, Maximum (feet);90
753;Lombardy poplar;PONI;Height, Mature (feet);100.0
753;Lombardy poplar;PONI;Height, Mature (feet);190.0
753;Lombardy poplar;PONI;Known Allelopath;No
753;Lombardy poplar;PONI;Known Allelopath;No
753;Lombardy poplar;PONI;Leaf Retention;No
753;Lombardy poplar;PONI;Leaf Retention;No
753;Lombardy poplar;PONI;Lifespan;Short
753;Lombardy poplar;PONI;Lifespan;Short
753;Lombardy poplar;PONI;Low Growing Grass;No
753;Lombardy poplar;PONI;Low Growing Grass;No
753;Lombardy poplar;PONI;Nitrogen Fixation;None
753;Lombardy poplar;PONI;Nitrogen Fixation;None
753;Lombardy poplar;PONI;Resprout Ability;Yes
753;Lombardy poplar;PONI;Resprout Ability;Yes
753;Lombardy poplar;PONI;Shape and Orientation;Columnar
753;Lombardy poplar;PONI;Shape and Orientation;Erect
753;Lombardy poplar;PONI;Toxicity;None
753;Lombardy poplar;PONI;Toxicity;None
753;Lombardy poplar;PONI;Adapted to Coarse Textured Soils;Yes
753;Lombardy poplar;PONI;Adapted to Coarse Textured Soils;Yes
753;Lombardy poplar;PONI;Adapted to Fine Textured Soils;No
753;Lombardy poplar;PONI;Adapted to Fine Textured Soils;Yes
753;Lombardy poplar;PONI;Adapted to Medium Textured Soils;Yes
753;Lombardy poplar;PONI;Adapted to Medium Textured Soils;Yes
753;Lombardy poplar;PONI;Anaerobic Tolerance;Low
753;Lombardy poplar;PONI;Anaerobic Tolerance;None
753;Lombardy poplar;PONI;CaCO3 Tolerance;High
753;Lombardy poplar;PONI;CaCO3 Tolerance;Medium
753;Lombardy poplar;PONI;Cold Stratification Required;No
753;Lombardy poplar;PONI;Cold Stratification Required;No
753;Lombardy poplar;PONI;Drought Tolerance;High
753;Lombardy poplar;PONI;Drought Tolerance;Low
753;Lombardy poplar;PONI;Fertility Requirement;Medium
753;Lombardy poplar;PONI;Fertility Requirement;Medium
753;Lombardy poplar;PONI;Fire Tolerance;High
753;Lombardy poplar;PONI;Fire Tolerance;High
753;Lombardy poplar;PONI;Frost Free Days, Minimum;160
753;Lombardy poplar;PONI;Frost Free Days, Minimum;90
753;Lombardy poplar;PONI;Hedge Tolerance;High
753;Lombardy poplar;PONI;Hedge Tolerance;Medium
753;Lombardy poplar;PONI;Moisture Use;High
753;Lombardy poplar;PONI;Moisture Use;High
753;Lombardy poplar;PONI;pH, Maximum;7.0
753;Lombardy poplar;PONI;pH, Maximum;8.5
753;Lombardy poplar;PONI;pH, Minimum;5.0
753;Lombardy poplar;PONI;pH, Minimum;5.1
753;Lombardy poplar;PONI;Planting Density per Acre, Maximum;1200
753;Lombardy poplar;PONI;Planting Density per Acre, Maximum;800
753;Lombardy poplar;PONI;Planting Density per Acre, Minimum;300
753;Lombardy poplar;PONI;Planting Density per Acre, Minimum;300
753;Lombardy poplar;PONI;Precipitation, Maximum;50
753;Lombardy poplar;PONI;Precipitation, Maximum;55
753;Lombardy poplar;PONI;Precipitation, Minimum;20
753;Lombardy poplar;PONI;Precipitation, Minimum;20
753;Lombardy poplar;PONI;Root Depth, Minimum (inches);24
753;Lombardy poplar;PONI;Root Depth, Minimum (inches);32
753;Lombardy poplar;PONI;Salinity Tolerance;Low
753;Lombardy poplar;PONI;Salinity Tolerance;Medium
753;Lombardy poplar;PONI;Shade Tolerance;Intolerant
753;Lombardy poplar;PONI;Shade Tolerance;Intolerant
753;Lombardy poplar;PONI;Temperature, Minimum (°F);-28
753;Lombardy poplar;PONI;Temperature, Minimum (°F);-43
753;Lombardy poplar;PONI;Bloom Period;Early Spring
753;Lombardy poplar;PONI;Commercial Availability;Routinely Available
753;Lombardy poplar;PONI;Commercial Availability;Routinely Available
753;Lombardy poplar;PONI;Fruit/Seed Period Begin;Spring
753;Lombardy poplar;PONI;Fruit/Seed Period End;Spring
753;Lombardy poplar;PONI;Fruit/Seed Persistence;No
753;Lombardy poplar;PONI;Fruit/Seed Persistence;No
753;Lombardy poplar;PONI;Propagated by Bare Root;Yes
753;Lombardy poplar;PONI;Propagated by Bare Root;Yes
753;Lombardy poplar;PONI;Propagated by Bulb;No
753;Lombardy poplar;PONI;Propagated by Bulb;No
753;Lombardy poplar;PONI;Propagated by Container;Yes
753;Lombardy poplar;PONI;Propagated by Container;Yes
753;Lombardy poplar;PONI;Propagated by Corm;No
753;Lombardy poplar;PONI;Propagated by Corm;No
753;Lombardy poplar;PONI;Propagated by Cuttings;Yes
753;Lombardy poplar;PONI;Propagated by Cuttings;Yes
753;Lombardy poplar;PONI;Propagated by Seed;No
753;Lombardy poplar;PONI;Propagated by Seed;No
753;Lombardy poplar;PONI;Propagated by Sod;No
753;Lombardy poplar;PONI;Propagated by Sod;No
753;Lombardy poplar;PONI;Propagated by Sprigs;No
753;Lombardy poplar;PONI;Propagated by Sprigs;No
753;Lombardy poplar;PONI;Propagated by Tubers;No
753;Lombardy poplar;PONI;Propagated by Tubers;No
753;Lombardy poplar;PONI;Seed Spread Rate;None
753;Lombardy poplar;PONI;Small Grain;No
753;Lombardy poplar;PONI;Small Grain;No
753;Lombardy poplar;PONI;Vegetative Spread Rate;Moderate
753;Lombardy poplar;PONI;Vegetative Spread Rate;Slow
753;Lombardy poplar;PONI;Berry/Nut/Seed Product;No
753;Lombardy poplar;PONI;Berry/Nut/Seed Product;No
753;Lombardy poplar;PONI;Christmas Tree Product;No
753;Lombardy poplar;PONI;Christmas Tree Product;No
753;Lombardy poplar;PONI;Fodder Product;No
753;Lombardy poplar;PONI;Fodder Product;No
753;Lombardy poplar;PONI;Fuelwood Product;Low
753;Lombardy poplar;PONI;Fuelwood Product;Low
753;Lombardy poplar;PONI;Lumber Product;No
753;Lombardy poplar;PONI;Lumber Product;No
753;Lombardy poplar;PONI;Naval Store Product;No
753;Lombardy poplar;PONI;Naval Store Product;No
753;Lombardy poplar;PONI;Nursery Stock Product;Yes
753;Lombardy poplar;PONI;Nursery Stock Product;Yes
753;Lombardy poplar;PONI;Palatable Browse Animal;Low
753;Lombardy poplar;PONI;Palatable Browse Animal;Medium
753;Lombardy poplar;PONI;Palatable Graze Animal;Low
753;Lombardy poplar;PONI;Palatable Graze Animal;Low
753;Lombardy poplar;PONI;Palatable Human;No
753;Lombardy poplar;PONI;Palatable Human;No
753;Lombardy poplar;PONI;Post Product;No
753;Lombardy poplar;PONI;Post Product;No
753;Lombardy poplar;PONI;Protein Potential;Low
753;Lombardy poplar;PONI;Protein Potential;Low
753;Lombardy poplar;PONI;Pulpwood Product;No
753;Lombardy poplar;PONI;Pulpwood Product;Yes
753;Lombardy poplar;PONI;Veneer Product;No
753;Lombardy poplar;PONI;Veneer Product;No
746;quaking aspen;POTR5;Active Growth Period;Spring and Summer
746;quaking aspen;POTR5;Bloat;None
746;quaking aspen;POTR5;C:N Ratio;Medium
746;quaking aspen;POTR5;Coppice Potential;Yes
746;quaking aspen;POTR5;Fall Conspicuous;No
746;quaking aspen;POTR5;Fire Resistant;Yes
746;quaking aspen;POTR5;Flower Color;Blue
746;quaking aspen;POTR5;Flower Conspicuous;No
746;quaking aspen;POTR5;Foliage Color;Green
746;quaking aspen;POTR5;Foliage Porosity Summer;Dense
746;quaking aspen;POTR5;Foliage Porosity Winter;Porous
746;quaking aspen;POTR5;Foliage Texture;Medium
746;quaking aspen;POTR5;Fruit/Seed Color;White
746;quaking aspen;POTR5;Fruit/Seed Conspicuous;No
746;quaking aspen;POTR5;Growth Form;Single Stem
746;quaking aspen;POTR5;Growth Rate;Rapid
746;quaking aspen;POTR5;Height at 20 Years, Maximum (feet);40
746;quaking aspen;POTR5;Height, Mature (feet);65.0
746;quaking aspen;POTR5;Known Allelopath;No
746;quaking aspen;POTR5;Leaf Retention;No
746;quaking aspen;POTR5;Lifespan;Short
746;quaking aspen;POTR5;Low Growing Grass;No
746;quaking aspen;POTR5;Nitrogen Fixation;None
746;quaking aspen;POTR5;Resprout Ability;Yes
746;quaking aspen;POTR5;Shape and Orientation;Rounded
